Ecm = 13000 GeV
muFcentral = (mH+2mb)/4,   muRcentral = mH/2
      mH       muF           descr            xs   muR_muF_unc       mub_unc        mb_unc   deltaPDF_up deltaPDF_down   delta_as_up delta_as_down
     450         0    NLO+NNLLpart     4.465e-03      1.56e-04      2.11e-04      4.38e-05      1.36e-04     -1.60e-04      1.43e-05      2.24e-05
     460         0    NLO+NNLLpart     4.055e-03      1.43e-04      1.92e-04      3.98e-05      1.32e-04     -1.45e-04      1.40e-05      1.92e-05
     470         0    NLO+NNLLpart     3.689e-03      1.30e-04      1.74e-04      3.62e-05      1.29e-04     -1.32e-04      1.36e-05      1.64e-05
     480         0    NLO+NNLLpart     3.361e-03      1.19e-04      1.59e-04      3.30e-05      1.25e-04     -1.20e-04      1.32e-05      1.40e-05
     490         0    NLO+NNLLpart     3.066e-03      1.09e-04      1.45e-04      3.00e-05      1.22e-04     -1.09e-04      1.28e-05      1.20e-05
     500         0    NLO+NNLLpart     2.801e-03      1.00e-04      1.33e-04      2.74e-05      1.09e-04     -1.03e-04      1.24e-05      1.01e-05
     550         0    NLO+NNLLpart     1.816e-03      6.65e-05      8.67e-05      1.76e-05      7.98e-05     -6.98e-05      1.03e-05      4.08e-06
     600         0    NLO+NNLLpart     1.211e-03      4.53e-05      5.83e-05      1.15e-05      6.39e-05     -4.61e-05      8.39e-06      1.08e-06
     650         0    NLO+NNLLpart     8.273e-04      3.16e-05      4.02e-05      7.73e-06      5.76e-05     -2.91e-05      6.80e-06     -3.65e-07
     700         0    NLO+NNLLpart     5.770e-04      2.25e-05      2.83e-05      5.28e-06      3.54e-05     -2.27e-05      5.50e-06     -1.02e-06
     750         0    NLO+NNLLpart     4.098e-04      1.62e-05      2.03e-05      3.67e-06      3.07e-05     -1.67e-05      4.46e-06     -1.25e-06
     800         0    NLO+NNLLpart     2.957e-04      1.19e-05      1.48e-05      2.60e-06      2.28e-05     -1.36e-05      3.62e-06     -1.28e-06
     850         0    NLO+NNLLpart     2.163e-04      8.84e-06      1.09e-05      1.86e-06      1.96e-05     -1.04e-05      2.95e-06     -1.21e-06
     900         0    NLO+NNLLpart     1.603e-04      6.82e-06      8.14e-06      1.36e-06      1.57e-05     -7.71e-06      2.41e-06     -1.10e-06
     950         0    NLO+NNLLpart     1.201e-04      5.47e-06      6.15e-06      9.99e-07      1.24e-05     -5.99e-06      1.98e-06     -9.75e-07
    1000         0    NLO+NNLLpart     9.092e-05      4.41e-06      4.69e-06      7.44e-07      9.91e-06     -4.81e-06      1.64e-06     -8.52e-07
    1050         0    NLO+NNLLpart     6.946e-05      3.58e-06      3.61e-06      5.59e-07      7.98e-06     -3.90e-06      1.36e-06     -7.38e-07
    1100         0    NLO+NNLLpart     5.352e-05      2.91e-06      2.80e-06      4.24e-07      6.85e-06     -3.13e-06      1.13e-06     -6.36e-07
    1150         0    NLO+NNLLpart     4.155e-05      2.38e-06      2.19e-06      3.24e-07      5.49e-06     -2.63e-06      9.45e-07     -5.46e-07
    1200         0    NLO+NNLLpart     3.250e-05      1.96e-06      1.73e-06      2.50e-07      4.35e-06     -2.21e-06      7.93e-07     -4.68e-07
    1250         0    NLO+NNLLpart     2.559e-05      1.62e-06      1.37e-06      1.94e-07      3.58e-06     -1.86e-06      6.67e-07     -4.01e-07
    1300         0    NLO+NNLLpart     2.028e-05      1.35e-06      1.10e-06      1.51e-07      2.99e-06     -1.56e-06      5.63e-07     -3.43e-07
    1350         0    NLO+NNLLpart     1.616e-05      1.13e-06      9.21e-07      1.19e-07      2.38e-06     -1.32e-06      4.77e-07     -2.93e-07
    1400         0    NLO+NNLLpart     1.295e-05      9.45e-07      7.80e-07      9.36e-08      2.00e-06     -1.11e-06      4.05e-07     -2.51e-07
    1450         0    NLO+NNLLpart     1.042e-05      7.96e-07      6.62e-07      7.43e-08      1.70e-06     -9.43e-07      3.45e-07     -2.15e-07
    1500         0    NLO+NNLLpart     8.429e-06      6.72e-07      5.64e-07      5.92e-08      1.49e-06     -7.79e-07      2.95e-07     -1.84e-07
    1550         0    NLO+NNLLpart     6.844e-06      5.70e-07      4.81e-07      4.78e-08      1.23e-06     -6.66e-07      2.53e-07     -1.58e-07
    1600         0    NLO+NNLLpart     5.579e-06      4.84e-07      4.12e-07      3.92e-08      1.05e-06     -5.71e-07      2.17e-07     -1.36e-07
    1650         0    NLO+NNLLpart     4.564e-06      4.12e-07      3.53e-07      3.22e-08      8.73e-07     -4.84e-07      1.87e-07     -1.17e-07
    1700         0    NLO+NNLLpart     3.747e-06      3.52e-07      3.03e-07      2.66e-08      7.28e-07     -4.15e-07      1.61e-07     -1.01e-07
    1750         0    NLO+NNLLpart     3.086e-06      3.01e-07      2.61e-07      2.20e-08      5.83e-07     -3.65e-07      1.39e-07     -8.74e-08
    1800         0    NLO+NNLLpart     2.550e-06      2.58e-07      2.25e-07      1.82e-08      5.02e-07     -3.16e-07      1.21e-07     -7.56e-08
    1850         0    NLO+NNLLpart     2.113e-06      2.21e-07      1.94e-07      1.51e-08      4.11e-07     -2.82e-07      1.05e-07     -6.55e-08
    1900         0    NLO+NNLLpart     1.756e-06      1.90e-07      1.67e-07      1.26e-08      3.55e-07     -2.37e-07      9.12e-08     -5.68e-08
    1950         0    NLO+NNLLpart     1.464e-06      1.63e-07      1.44e-07      1.04e-08      2.70e-07     -2.18e-07      7.95e-08     -4.93e-08
    2000         0    NLO+NNLLpart     1.224e-06      1.40e-07      1.24e-07      8.69e-09      2.29e-07     -1.88e-07      6.94e-08     -4.28e-08
    2050         0    NLO+NNLLpart     1.026e-06      1.20e-07      1.07e-07      7.23e-09      1.94e-07     -1.61e-07      6.06e-08     -3.73e-08
    2100         0    NLO+NNLLpart     8.626e-07      1.04e-07      9.26e-08      6.02e-09      1.34e-07     -1.48e-07      5.31e-08     -3.25e-08
    2150         0    NLO+NNLLpart     7.266e-07      8.93e-08      8.00e-08      5.01e-09      1.18e-07     -1.30e-07      4.65e-08     -2.83e-08
    2200         0    NLO+NNLLpart     6.135e-07      7.70e-08      6.92e-08      4.17e-09      1.04e-07     -1.15e-07      4.08e-08     -2.47e-08
